session,start_index,end_index,start_ts,end_ts
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14784,15039,2025-08-01T02:00:23.121000+00:00,2025-08-01T02:01:21.552000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14816,15071,2025-08-01T02:00:29.479000+00:00,2025-08-01T02:01:27.715000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14848,15103,2025-08-01T02:00:36.333000+00:00,2025-08-01T02:01:33.979000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14880,15135,2025-08-01T02:00:48.949000+00:00,2025-08-01T02:01:47.961000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14912,15167,2025-08-01T02:00:53.502000+00:00,2025-08-01T02:01:53.773000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14944,15199,2025-08-01T02:01:00.380000+00:00,2025-08-01T02:02:00.279000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,14976,15231,2025-08-01T02:01:06.593000+00:00,2025-08-01T02:02:07.636000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15008,15263,2025-08-01T02:01:13.211000+00:00,2025-08-01T02:02:17.575000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15040,15295,2025-08-01T02:01:22.408000+00:00,2025-08-01T02:02:25.694000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15072,15327,2025-08-01T02:01:27.766000+00:00,2025-08-01T02:02:33.565000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15104,15359,2025-08-01T02:01:34.181000+00:00,2025-08-01T02:02:42.279000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15136,15391,2025-08-01T02:01:48.916000+00:00,2025-08-01T02:02:49.746000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15168,15423,2025-08-01T02:01:54.226000+00:00,2025-08-01T02:02:59.448000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15200,15455,2025-08-01T02:02:00.431000+00:00,2025-08-01T02:03:05.207000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15232,15487,2025-08-01T02:02:07.687000+00:00,2025-08-01T02:03:13.124000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15264,15519,2025-08-01T02:02:17.677000+00:00,2025-08-01T02:03:18.329000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15296,15551,2025-08-01T02:02:26.298000+00:00,2025-08-01T02:03:24.992000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15328,15583,2025-08-01T02:02:33.616000+00:00,2025-08-01T02:03:33.613000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15360,15615,2025-08-01T02:02:42.329000+00:00,2025-08-01T02:03:45.404000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15392,15647,2025-08-01T02:02:49.796000+00:00,2025-08-01T02:03:51.861000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15424,15679,2025-08-01T02:02:59.701000+00:00,2025-08-01T02:04:03.556000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15456,15711,2025-08-01T02:03:06.264000+00:00,2025-08-01T02:04:14.148000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15488,15743,2025-08-01T02:03:13.226000+00:00,2025-08-01T02:04:21.213000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15520,15775,2025-08-01T02:03:18.380000+00:00,2025-08-01T02:04:30.235000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15552,15807,2025-08-01T02:03:25.043000+00:00,2025-08-01T02:04:38.707000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15584,15839,2025-08-01T02:03:33.664000+00:00,2025-08-01T02:04:48.129000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15616,15871,2025-08-01T02:03:45.455000+00:00,2025-08-01T02:04:54.886000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15648,15903,2025-08-01T02:03:52.163000+00:00,2025-08-01T02:05:00.489000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15680,15935,2025-08-01T02:04:03.960000+00:00,2025-08-01T02:05:07.098000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15712,15967,2025-08-01T02:04:14.801000+00:00,2025-08-01T02:05:11.894000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15744,15999,2025-08-01T02:04:21.264000+00:00,2025-08-01T02:05:18.611000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15776,16031,2025-08-01T02:04:30.336000+00:00,2025-08-01T02:05:28.309000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15808,16063,2025-08-01T02:04:38.758000+00:00,2025-08-01T02:05:40.790000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15840,16095,2025-08-01T02:04:48.180000+00:00,2025-08-01T02:05:50.558000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15872,16127,2025-08-01T02:04:55.037000+00:00,2025-08-01T02:06:00.441000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15904,16159,2025-08-01T02:05:00.540000+00:00,2025-08-01T02:06:08.401000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15936,16191,2025-08-01T02:05:07.199000+00:00,2025-08-01T02:06:16.320000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,15968,16223,2025-08-01T02:05:11.945000+00:00,2025-08-01T02:06:33.436000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16000,16255,2025-08-01T02:05:18.662000+00:00,2025-08-01T02:06:44.263000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16032,16287,2025-08-01T02:05:29.113000+00:00,2025-08-01T02:06:51.119000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16064,16319,2025-08-01T02:05:40.841000+00:00,2025-08-01T02:07:02.444000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16096,16351,2025-08-01T02:05:50.659000+00:00,2025-08-01T02:07:12.940000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16128,16383,2025-08-01T02:06:01.044000+00:00,2025-08-01T02:07:25.474000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16160,16415,2025-08-01T02:06:08.553000+00:00,2025-08-01T02:07:37.358000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16192,16447,2025-08-01T02:06:17.329000+00:00,2025-08-01T02:07:49.191000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16224,16479,2025-08-01T02:06:33.538000+00:00,2025-08-01T02:08:00.572000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16256,16511,2025-08-01T02:06:44.364000+00:00,2025-08-01T02:08:14.533000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16288,16543,2025-08-01T02:06:51.170000+00:00,2025-08-01T02:08:25.415000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16320,16575,2025-08-01T02:07:02.646000+00:00,2025-08-01T02:08:44.837000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16352,16607,2025-08-01T02:07:12.991000+00:00,2025-08-01T02:08:58.972000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16384,16639,2025-08-01T02:07:27.234000+00:00,2025-08-01T02:09:13.744000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16416,16671,2025-08-01T02:07:37.409000+00:00,2025-08-01T02:09:28.133000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16448,16703,2025-08-01T02:07:49.343000+00:00,2025-08-01T02:09:41.773000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16480,16735,2025-08-01T02:08:01.679000+00:00,2025-08-01T02:09:53.203000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16512,16767,2025-08-01T02:08:14.584000+00:00,2025-08-01T02:10:18.173000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16544,16799,2025-08-01T02:08:30.086000+00:00,2025-08-01T02:10:32.118000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16576,16831,2025-08-01T02:08:45.040000+00:00,2025-08-01T02:10:45.101000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16608,16863,2025-08-01T02:09:01.834000+00:00,2025-08-01T02:10:56.650000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16640,16895,2025-08-01T02:09:13.795000+00:00,2025-08-01T02:11:07.678000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16672,16927,2025-08-01T02:09:28.335000+00:00,2025-08-01T02:11:21.131000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16704,16959,2025-08-01T02:09:41.824000+00:00,2025-08-01T02:11:25.024000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16736,16991,2025-08-01T02:09:53.254000+00:00,2025-08-01T02:11:33.739000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16768,17023,2025-08-01T02:10:19.177000+00:00,2025-08-01T02:11:40.794000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16800,17055,2025-08-01T02:10:32.170000+00:00,2025-08-01T02:11:54.775000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16832,17087,2025-08-01T02:10:45.152000+00:00,2025-08-01T02:11:59.525000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16864,17119,2025-08-01T02:10:56.802000+00:00,2025-08-01T02:12:10.456000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16896,17151,2025-08-01T02:11:07.729000+00:00,2025-08-01T02:12:22.699000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16928,17183,2025-08-01T02:11:21.182000+00:00,2025-08-01T02:12:36.682000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16960,17215,2025-08-01T02:11:25.075000+00:00,2025-08-01T02:12:50.023000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,16992,17247,2025-08-01T02:11:33.990000+00:00,2025-08-01T02:13:01.876000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17024,17279,2025-08-01T02:11:41.046000+00:00,2025-08-01T02:13:11.697000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17056,17311,2025-08-01T02:11:55.428000+00:00,2025-08-01T02:13:17.159000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17088,17343,2025-08-01T02:11:59.627000+00:00,2025-08-01T02:13:21.754000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17120,17375,2025-08-01T02:12:11.059000+00:00,2025-08-01T02:13:34.747000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17152,17407,2025-08-01T02:12:23+00:00,2025-08-01T02:13:52.960000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17184,17439,2025-08-01T02:12:36.934000+00:00,2025-08-01T02:14:06.502000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17216,17471,2025-08-01T02:12:50.144000+00:00,2025-08-01T02:14:16.574000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17248,17503,2025-08-01T02:13:02.078000+00:00,2025-08-01T02:14:25.692000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17280,17535,2025-08-01T02:13:11.748000+00:00,2025-08-01T02:14:32.931000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17312,17567,2025-08-01T02:13:17.210000+00:00,2025-08-01T02:14:43.005000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17344,17599,2025-08-01T02:13:21.906000+00:00,2025-08-01T02:14:51.129000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17376,17631,2025-08-01T02:13:34.798000+00:00,2025-08-01T02:14:59.395000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17408,17663,2025-08-01T02:13:53.061000+00:00,2025-08-01T02:15:10.278000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17440,17695,2025-08-01T02:14:06.754000+00:00,2025-08-01T02:15:19.303000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17472,17727,2025-08-01T02:14:16.775000+00:00,2025-08-01T02:15:30.437000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17504,17759,2025-08-01T02:14:25.743000+00:00,2025-08-01T02:15:41.272000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17536,17791,2025-08-01T02:14:32.982000+00:00,2025-08-01T02:16:01.477000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17568,17823,2025-08-01T02:14:43.509000+00:00,2025-08-01T02:16:09.395000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17600,17855,2025-08-01T02:14:51.180000+00:00,2025-08-01T02:16:26.845000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17632,17887,2025-08-01T02:14:59.699000+00:00,2025-08-01T02:16:48.112000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17664,17919,2025-08-01T02:15:10.329000+00:00,2025-08-01T02:17:05.151000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17696,17951,2025-08-01T02:15:19.404000+00:00,2025-08-01T02:17:27.396000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17728,17983,2025-08-01T02:15:30.590000+00:00,2025-08-01T02:17:40.123000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17760,18015,2025-08-01T02:15:41.323000+00:00,2025-08-01T02:17:59.247000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17792,18047,2025-08-01T02:16:01.579000+00:00,2025-08-01T02:18:16.450000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17824,18079,2025-08-01T02:16:09.446000+00:00,2025-08-01T02:18:25.068000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17856,18111,2025-08-01T02:16:26.947000+00:00,2025-08-01T02:18:36.247000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17888,18143,2025-08-01T02:16:48.213000+00:00,2025-08-01T02:18:51.524000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17920,18175,2025-08-01T02:17:05.253000+00:00,2025-08-01T02:19:14.311000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17952,18207,2025-08-01T02:17:27.497000+00:00,2025-08-01T02:19:37.541000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,17984,18239,2025-08-01T02:17:41.980000+00:00,2025-08-01T02:19:47.437000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18016,18271,2025-08-01T02:17:59.399000+00:00,2025-08-01T02:20:02.026000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18048,18303,2025-08-01T02:18:16.501000+00:00,2025-08-01T02:20:12.040000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18080,18335,2025-08-01T02:18:25.269000+00:00,2025-08-01T02:20:27.952000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18112,18367,2025-08-01T02:18:36.349000+00:00,2025-08-01T02:20:45.775000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18144,18399,2025-08-01T02:18:51.726000+00:00,2025-08-01T02:20:57.704000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18176,18431,2025-08-01T02:19:14.664000+00:00,2025-08-01T02:21:13.748000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18208,18463,2025-08-01T02:19:37.794000+00:00,2025-08-01T02:21:39.664000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18240,18495,2025-08-01T02:19:47.488000+00:00,2025-08-01T02:21:49.387000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18272,18527,2025-08-01T02:20:02.227000+00:00,2025-08-01T02:21:59.014000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18304,18559,2025-08-01T02:20:12.091000+00:00,2025-08-01T02:22:11.447000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18336,18591,2025-08-01T02:20:28.054000+00:00,2025-08-01T02:22:32.952000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18368,18623,2025-08-01T02:20:45.826000+00:00,2025-08-01T02:22:42.329000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18400,18655,2025-08-01T02:20:58.309000+00:00,2025-08-01T02:23:02.441000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18432,18687,2025-08-01T02:21:17.789000+00:00,2025-08-01T02:23:10.815000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18464,18719,2025-08-01T02:21:39.716000+00:00,2025-08-01T02:23:36.957000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18496,18751,2025-08-01T02:21:49.438000+00:00,2025-08-01T02:23:51.946000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18528,18783,2025-08-01T02:22:00.069000+00:00,2025-08-01T02:24:10.657000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18560,18815,2025-08-01T02:22:11.699000+00:00,2025-08-01T02:24:18.471000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18592,18847,2025-08-01T02:22:34.208000+00:00,2025-08-01T02:24:37.659000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18624,18879,2025-08-01T02:22:42.531000+00:00,2025-08-01T02:24:57.059000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18656,18911,2025-08-01T02:23:02.491000+00:00,2025-08-01T02:25:11.473000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18688,18943,2025-08-01T02:23:11.117000+00:00,2025-08-01T02:25:25.275000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18720,18975,2025-08-01T02:23:37.259000+00:00,2025-08-01T02:25:40.617000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18752,19007,2025-08-01T02:23:51.997000+00:00,2025-08-01T02:26:07.103000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18784,19039,2025-08-01T02:24:10.758000+00:00,2025-08-01T02:26:35.055000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18816,19071,2025-08-01T02:24:19.729000+00:00,2025-08-01T02:27:06.413000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18848,19103,2025-08-01T02:24:37.760000+00:00,2025-08-01T02:27:29.693000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18880,19135,2025-08-01T02:24:57.111000+00:00,2025-08-01T02:27:42.091000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18912,19167,2025-08-01T02:25:11.524000+00:00,2025-08-01T02:27:59.494000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18944,19199,2025-08-01T02:25:25.376000+00:00,2025-08-01T02:28:12.947000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,18976,19231,2025-08-01T02:25:40.718000+00:00,2025-08-01T02:28:37.120000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19008,19263,2025-08-01T02:26:07.205000+00:00,2025-08-01T02:29:09.871000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19040,19295,2025-08-01T02:26:35.106000+00:00,2025-08-01T02:29:24.481000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19072,19327,2025-08-01T02:27:08.073000+00:00,2025-08-01T02:29:43.591000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19104,19359,2025-08-01T02:27:29.846000+00:00,2025-08-01T02:30:00.352000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19136,19391,2025-08-01T02:27:42.494000+00:00,2025-08-01T02:30:06.460000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19168,19423,2025-08-01T02:27:59.545000+00:00,2025-08-01T02:30:21.729000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19200,19455,2025-08-01T02:28:13.400000+00:00,2025-08-01T02:30:33.260000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19232,19487,2025-08-01T02:28:38.074000+00:00,2025-08-01T02:30:53.275000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19264,19519,2025-08-01T02:29:09.922000+00:00,2025-08-01T02:31:05.983000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19296,19551,2025-08-01T02:29:24.884000+00:00,2025-08-01T02:31:19.481000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19328,19583,2025-08-01T02:29:45.399000+00:00,2025-08-01T02:31:29.255000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19360,19615,2025-08-01T02:30:00.655000+00:00,2025-08-01T02:31:44.949000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19392,19647,2025-08-01T02:30:07.166000+00:00,2025-08-01T02:32:06.660000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19424,19679,2025-08-01T02:30:21.780000+00:00,2025-08-01T02:32:19.195000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19456,19711,2025-08-01T02:30:33.311000+00:00,2025-08-01T02:32:38.669000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19488,19743,2025-08-01T02:30:53.326000+00:00,2025-08-01T02:33:17.870000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19520,19775,2025-08-01T02:31:06.033000+00:00,2025-08-01T02:33:38.555000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19552,19807,2025-08-01T02:31:19.983000+00:00,2025-08-01T02:34:03.380000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19584,19839,2025-08-01T02:31:29.709000+00:00,2025-08-01T02:34:15.870000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19616,19871,2025-08-01T02:31:45.803000+00:00,2025-08-01T02:34:25.134000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19648,19903,2025-08-01T02:32:06.862000+00:00,2025-08-01T02:34:48.397000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19680,19935,2025-08-01T02:32:19.297000+00:00,2025-08-01T02:35:05.044000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19712,19967,2025-08-01T02:32:41.282000+00:00,2025-08-01T02:35:14.201000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19744,19999,2025-08-01T02:33:18.023000+00:00,2025-08-01T02:35:34.511000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19776,20031,2025-08-01T02:33:39.511000+00:00,2025-08-01T02:35:40.765000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19808,20063,2025-08-01T02:34:03.883000+00:00,2025-08-01T02:35:54.904000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19840,20095,2025-08-01T02:34:15.972000+00:00,2025-08-01T02:36:18.174000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19872,20127,2025-08-01T02:34:25.185000+00:00,2025-08-01T02:36:38.376000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19904,20159,2025-08-01T02:34:49.502000+00:00,2025-08-01T02:36:54.822000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19936,20191,2025-08-01T02:35:05.145000+00:00,2025-08-01T02:37:04.819000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,19968,20223,2025-08-01T02:35:15.155000+00:00,2025-08-01T02:37:11.979000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20000,20255,2025-08-01T02:35:34.562000+00:00,2025-08-01T02:37:26.718000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20032,20287,2025-08-01T02:35:40.816000+00:00,2025-08-01T02:37:43.032000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20064,20319,2025-08-01T02:35:55.005000+00:00,2025-08-01T02:38:03.752000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20096,20351,2025-08-01T02:36:18.225000+00:00,2025-08-01T02:38:20.624000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20128,20383,2025-08-01T02:36:38.427000+00:00,2025-08-01T02:38:47.358000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20160,20415,2025-08-01T02:36:54.923000+00:00,2025-08-01T02:38:59.215000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20192,20447,2025-08-01T02:37:04.870000+00:00,2025-08-01T02:39:20.887000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20224,20479,2025-08-01T02:37:12.734000+00:00,2025-08-01T02:39:41.251000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20256,20511,2025-08-01T02:37:26.769000+00:00,2025-08-01T02:40:05.048000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20288,20543,2025-08-01T02:37:43.687000+00:00,2025-08-01T02:40:20.739000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20320,20575,2025-08-01T02:38:03.803000+00:00,2025-08-01T02:40:36.189000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20352,20607,2025-08-01T02:38:20.675000+00:00,2025-08-01T02:40:43.800000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20384,20639,2025-08-01T02:38:47.660000+00:00,2025-08-01T02:40:55.929000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20416,20671,2025-08-01T02:38:59.618000+00:00,2025-08-01T02:41:09.590000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20448,20703,2025-08-01T02:39:20.938000+00:00,2025-08-01T02:41:18.957000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20480,20735,2025-08-01T02:39:45.827000+00:00,2025-08-01T02:41:27.774000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20512,20767,2025-08-01T02:40:05.149000+00:00,2025-08-01T02:41:41.738000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20544,20799,2025-08-01T02:40:21.794000+00:00,2025-08-01T02:41:54.221000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20576,20831,2025-08-01T02:40:36.291000+00:00,2025-08-01T02:42:04.850000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20608,20863,2025-08-01T02:40:43.951000+00:00,2025-08-01T02:42:15.136000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20640,20895,2025-08-01T02:40:55.980000+00:00,2025-08-01T02:42:25.821000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20672,20927,2025-08-01T02:41:09.641000+00:00,2025-08-01T02:42:50.953000+00:00
XAUUSD_Ticks_01.08.2025-01.08.2025.csv,20704,20959,2025-08-01T02:41:19.359000+00:00,2025-08-01T02:43:03.656000+00:00
